* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -42.1 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:45:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay 0.3056 ms (105 mm, 4.13 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2347.142685 72.049 -18.8535
2364.151049 71.916 -20.2522
2381.282662 71.975 -21.5850
2398.538418 72.192 -23.8376
2415.919216 72.433 -27.5181
2433.425962 72.555 -32.2590
2451.059570 72.498 -37.1409
2468.820958 72.304 -41.4619
2486.711052 72.053 -45.1218
2504.730786 71.826 -48.2461
2522.881098 71.697 -51.0205
2541.162934 71.725 -53.9087
2559.577248 71.918 -57.4629
2578.125000 72.219 -61.9692
2596.807157 72.535 -67.3994
2615.624692 72.760 -73.4084
2634.578586 72.817 -79.2305
2653.669829 72.699 -83.7056
2672.899414 72.480 -85.9714
2692.268345 72.284 -86.6846
2711.777632 72.188 -87.8616
2731.428290 72.167 -90.8276
2751.221345 72.137 -95.3059
2771.157829 72.034 -100.2251
2791.238781 71.865 -104.6101
2811.465248 71.699 -108.1252
2831.838284 71.607 -111.2637
2852.358952 71.595 -114.9871
2873.028321 71.610 -119.8687
2893.847468 71.571 -125.7979
2914.817480 71.411 -132.1484
2935.939449 71.101 -138.0835
2957.214476 70.669 -143.0298
2978.643672 70.175 -147.0227
3000.228152 69.679 -150.4087
3021.969041 69.217 -153.1230
3043.867475 68.818 -154.3887
3065.924593 68.551 -152.9839
3088.141547 68.525 -148.4495
3110.519493 68.803 -143.0522
3133.059600 69.312 -140.5208
3155.763041 69.896 -142.0427
3178.631001 70.420 -146.3650
3201.664672 70.828 -151.8457
3224.865254 71.136 -157.4009
3248.233957 71.388 -162.8562
3271.771999 71.611 -168.5667
3295.480608 71.814 -174.7095
3319.361019 71.993 178.7288
3343.414477 72.118 171.7822
3367.642236 72.152 164.6880
3392.045560 72.095 157.8997
3416.625721 71.984 151.5669
3441.383999 71.850 145.3145
3466.321686 71.698 138.8562
3491.440082 71.522 132.8389
3516.740496 71.352 128.9631
3542.224247 71.257 129.3057
3567.892664 71.278 133.9553
3593.747085 71.362 138.1196
3619.788858 71.371 137.3562
3646.019340 71.171 132.4329
3672.439900 70.729 125.9177
3699.051913 70.124 119.4956
3725.856768 69.492 113.7273
3752.855862 68.963 108.4578
3780.050603 68.611 103.2007
3807.442408 68.422 97.4607
3835.032705 68.324 91.0483
3862.822933 68.251 84.2263
3890.814540 68.174 77.4929
3919.008986 68.088 71.3982
3947.407741 67.992 66.9243
3976.012284 67.923 66.1826
4004.824108 67.951 72.1917
4033.844715 68.115 85.0105
4063.075616 68.379 95.8955
4092.518337 68.673 99.0403
4122.174412 68.957 97.1899
4152.045387 69.237 93.4265
4182.132820 69.531 88.9263
4212.438278 69.830 83.6194
4242.963342 70.084 77.3503
4273.709604 70.254 70.5847
4304.678665 70.340 63.8232
4335.872141 70.347 57.0503
4367.291658 70.254 50.0981
4398.938854 70.057 43.2529
4430.815378 69.814 36.9070
4462.922893 69.619 31.0723
4495.263072 69.547 25.5752
4527.837601 69.612 20.2104
4560.648179 69.757 14.6936
4593.696515 69.874 8.9902
4626.984334 69.880 3.7849
4660.513370 69.778 0.1440
4694.285371 69.657 -1.6255
4728.302098 69.628 -2.5635
4762.565324 69.751 -3.9458
4797.076835 70.003 -6.6438
4831.838432 70.275 -11.1853
4866.851925 70.436 -17.2532
4902.119140 70.421 -23.6719
4937.641916 70.267 -29.4604
4973.422105 70.049 -34.3958
5009.461572 69.825 -38.2007
5045.762195 69.643 -39.8999
5082.325868 69.571 -38.5613
5119.154496 69.664 -34.9951
5156.250000 69.927 -32.4263
5193.614313 70.304 -33.5959
5231.249383 70.721 -38.3882
5269.157173 71.133 -45.2261
5307.339658 71.523 -52.7002
5345.798829 71.891 -59.9668
5384.536691 72.236 -66.8354
5423.555263 72.536 -73.8516
5462.856580 72.735 -81.5796
5502.442691 72.796 -89.8538
5542.315659 72.747 -98.1504
5582.477563 72.659 -106.2183
5622.930497 72.595 -114.0747
5663.676569 72.584 -121.8525
5704.717904 72.618 -129.7849
5746.056642 72.646 -137.9250
5787.694937 72.630 -146.0320
5829.634960 72.565 -153.9080
5871.878898 72.460 -161.6470
5914.428953 72.307 -169.4478
