* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.6 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:58:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay -0.1054 ms (-36 mm, -1.42 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3919.008986 67.730 -26.3745
3947.407741 68.417 -20.1382
3976.012284 69.262 -16.8774
4004.824108 70.138 -16.5166
4033.844715 70.972 -18.4182
4063.075616 71.727 -21.9641
4092.518337 72.363 -26.8320
4122.174412 72.825 -32.7307
4152.045387 73.077 -39.0833
4182.132820 73.135 -45.1841
4212.438278 73.047 -50.5903
4242.963342 72.830 -55.1865
4273.709604 72.451 -58.6858
4304.678665 71.895 -60.2021
4335.872141 71.235 -58.9834
4367.291658 70.607 -55.6147
4398.938854 70.123 -51.8879
4430.815378 69.813 -49.2385
4462.922893 69.631 -47.8984
4495.263072 69.507 -47.3459
4527.837601 69.397 -46.9827
4560.648179 69.294 -46.6995
4593.696515 69.177 -46.4832
4626.984334 69.013 -45.7368
4660.513370 68.806 -43.7363
4694.285371 68.606 -40.9399
4728.302098 68.452 -38.7158
4762.565324 68.359 -37.4480
4797.076835 68.378 -35.6333
4831.838432 68.607 -30.2087
4866.851925 69.114 -17.1025
4902.119140 69.862 2.4617
4937.641916 70.718 16.4587
4973.422105 71.513 20.5002
5009.461572 72.108 18.3474
5045.762195 72.440 13.4507
5082.325868 72.521 8.0923
5119.154496 72.411 3.7068
5156.250000 72.201 0.9194
5193.614313 71.987 -0.5510
5231.249383 71.827 -1.3718
5269.157173 71.750 -1.8735
5307.339658 71.778 -2.1250
5345.798829 71.917 -2.4031
5384.536691 72.131 -3.0549
5423.555263 72.363 -4.0576
5462.856580 72.557 -5.2930
5502.442691 72.657 -6.9578
